,NPI_ID,HCP_ID,TARGET,Age,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_1_month,Procedures_Immuno_last_6_month,Procedures_Immuno_last_12_month,Procedures_Biopsy_last_3_month,Procedures_Biopsy_last_6_month,Procedures_Biopsy_last_12_month,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,F2F_visit,F2F_visit_last_1_month,F2F_visit_last_3_month,VRC_visit_last_3_month,VRC_visit_last_6_month,VRC_visit_last_12_month,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
174,9921140,HCP_175,0,44,548,748,1146,2033,2472,62,86,40,48,64,76,35,86,165,143,241,443,7,12,19,2,3,5,6,11,22,True,False
175,2415561,HCP_176,1,53,1100,1717,3417,6057,8575,127,154,61,85,111,171,38,105,112,91,129,173,15,16,20,2,3,5,7,11,14,False,True
176,8062979,HCP_177,0,50,1100,1286,2243,3459,4562,268,341,36,47,80,134,76,97,103,66,119,155,10,19,31,1,2,3,4,5,6,False,True
177,8027842,HCP_178,0,90,316,355,595,1139,1795,240,446,51,68,85,94,61,114,209,65,75,149,15,20,30,2,3,6,8,9,11,True,False
178,7537943,HCP_179,0,28,100,193,319,442,655,330,608,66,77,85,158,45,82,161,119,191,276,8,15,24,1,2,4,3,5,7,False,True
179,3441214,HCP_180,0,84,635,1231,1453,1907,3427,21,22,59,114,219,304,53,151,232,64,82,154,12,17,31,2,4,6,6,11,21,False,False
180,5566090,HCP_181,0,36,764,836,977,1795,3565,277,530,61,98,139,263,43,78,138,83,94,110,17,32,63,2,3,5,3,4,7,False,False
181,7598416,HCP_182,1,80,1100,1823,2039,2552,3878,86,134,46,52,69,118,55,165,283,52,63,106,13,21,42,1,2,4,4,7,8,False,True
182,7236802,HCP_183,0,85,455,675,960,1909,1987,295,325,52,56,111,160,80,93,136,77,144,272,10,18,19,1,2,4,3,6,12,False,False
183,9954878,HCP_184,1,72,533,630,708,1055,1807,203,215,58,107,176,195,41,171,329,94,125,178,13,24,40,2,4,7,4,7,8,False,False
184,1826845,HCP_185,0,82,1100,1774,3460,6373,8889,237,472,26,41,50,63,56,105,187,84,117,118,11,19,27,1,2,3,5,7,8,False,False
185,5925377,HCP_186,0,62,1100,1992,2161,3396,5105,58,77,61,98,169,333,77,206,278,92,161,210,8,16,21,1,2,3,3,6,9,False,True
186,5391578,HCP_187,0,85,1100,1133,1945,3213,5169,163,284,47,61,95,116,79,67,76,98,146,270,11,15,23,2,4,7,4,8,12,True,False
187,4523137,HCP_188,1,42,776,1216,2374,3798,6066,136,195,43,64,86,115,63,99,155,137,221,372,11,14,20,2,4,8,4,6,10,True,False
188,9608026,HCP_189,0,51,1059,1582,1815,3255,4494,100,121,60,98,149,208,42,212,254,76,126,239,13,25,40,1,2,3,6,11,13,False,False
189,3467923,HCP_190,0,33,1100,1277,1564,1651,2523,127,191,48,86,168,309,60,156,279,95,168,206,10,11,18,1,2,4,6,8,15,False,False
190,1403664,HCP_191,0,63,235,391,489,550,964,247,359,33,34,57,95,64,78,138,119,167,305,17,23,29,2,3,4,4,5,7,False,False
191,8486852,HCP_192,0,49,763,1460,1925,3071,4838,280,499,73,133,186,361,52,105,141,77,100,136,10,14,26,2,3,5,4,7,14,False,False
192,7808549,HCP_193,0,32,572,731,1451,2538,4766,328,425,37,72,80,151,47,114,119,66,96,183,13,17,26,2,4,8,4,8,13,False,False
193,4861634,HCP_194,1,65,459,711,1009,1514,2737,17,33,50,61,89,96,69,109,183,106,154,279,19,31,54,2,3,5,7,14,20,False,True
194,6298809,HCP_195,0,79,1069,1135,1714,1819,2496,350,560,55,90,109,117,41,103,172,93,174,301,15,24,45,2,3,4,3,5,7,False,True
195,7759231,HCP_196,0,38,612,897,1421,1520,1592,225,270,72,89,104,154,56,60,99,70,137,208,10,11,18,1,2,3,4,8,15,True,False
196,2715035,HCP_197,0,77,126,140,198,318,539,320,423,49,84,159,295,71,96,174,73,116,140,6,7,9,1,2,4,5,10,18,False,False
197,3696556,HCP_198,0,72,243,246,256,342,345,234,268,37,53,90,145,55,104,107,73,120,215,12,22,24,2,4,8,4,5,7,True,False
198,2549184,HCP_199,0,72,1100,1327,1721,3081,4239,173,317,46,68,99,116,55,123,140,56,96,103,18,22,27,1,2,4,5,8,13,False,True
199,7211948,HCP_200,0,53,1100,2107,2317,3071,5560,37,59,24,37,42,73,43,97,173,76,87,101,17,21,27,2,4,7,3,4,8,False,False
200,8962799,HCP_201,0,49,1064,1069,1643,2648,3607,227,355,29,43,71,134,40,153,216,113,215,225,18,19,20,1,2,4,4,7,12,False,False
201,3883570,HCP_202,0,57,1100,1507,2938,5212,9474,342,664,23,40,73,118,49,190,359,93,148,187,14,26,28,1,2,4,8,13,24,False,True
202,3065916,HCP_203,0,39,874,1010,1470,1845,2488,318,565,47,52,64,115,67,60,80,95,187,228,9,13,19,1,2,4,4,8,9,False,False
203,4015972,HCP_204,0,91,1100,1791,2088,3871,5459,207,381,34,46,64,82,73,158,302,72,144,186,18,36,37,1,2,4,4,7,8,False,True
204,9204626,HCP_205,0,58,1100,1712,3274,3564,6376,295,417,63,114,135,180,60,126,168,54,71,87,8,10,15,1,2,4,7,8,9,False,False
205,6784338,HCP_206,0,58,1000,1430,2264,3479,4807,134,174,51,69,91,143,73,141,182,57,82,100,14,27,54,2,4,5,5,8,16,False,True
206,6227540,HCP_207,1,44,100,180,275,355,658,98,185,40,78,147,209,71,101,194,117,215,243,9,11,16,1,2,4,5,10,12,False,False
207,5126059,HCP_208,0,67,784,1196,2143,2657,3390,39,50,38,55,105,116,60,124,206,76,139,197,15,29,57,2,4,6,3,5,8,False,False
208,4661851,HCP_209,0,88,477,906,1628,1667,3332,161,303,71,78,130,159,81,128,155,129,167,264,12,17,26,2,4,7,4,6,12,False,False
209,7220185,HCP_210,0,73,1100,1113,1488,2561,4038,313,442,70,115,183,253,65,143,235,62,91,158,14,24,28,1,2,4,4,8,11,False,False
210,2876752,HCP_211,0,36,1100,1341,2124,4094,4270,277,406,31,61,98,152,55,104,201,83,91,171,13,23,43,2,3,4,7,13,25,False,False
211,8819602,HCP_212,0,41,1079,1897,1943,3832,7217,226,374,57,85,117,211,40,204,252,111,218,393,13,20,40,1,2,3,8,9,17,True,False
212,8704421,HCP_213,0,60,950,1123,2173,3320,3340,297,507,34,66,115,133,41,98,163,119,208,269,9,10,20,2,4,7,4,5,7,False,False
213,8173394,HCP_214,1,83,571,1013,1273,2411,4723,212,391,45,90,149,212,74,151,178,83,150,296,7,12,23,1,2,3,3,6,9,False,False
214,3339792,HCP_215,1,67,925,1822,2991,4709,8251,278,469,69,108,199,358,56,80,156,86,87,174,11,15,28,1,2,3,8,13,15,True,False
215,6164061,HCP_216,1,62,125,223,297,491,771,52,79,43,63,96,178,40,192,232,103,201,210,14,21,25,1,2,4,8,13,21,False,False
216,8602321,HCP_217,0,89,1100,1476,2328,4369,5384,153,155,36,53,106,168,48,100,150,57,80,103,16,30,37,1,2,4,5,9,13,False,True
217,3880952,HCP_218,0,30,1100,1355,2286,2515,4171,282,300,26,34,42,63,74,83,105,77,151,199,11,17,21,1,2,4,3,6,10,False,True
218,9214374,HCP_219,0,72,500,912,1391,2600,4950,313,484,24,45,88,150,57,77,128,80,142,190,7,10,17,1,2,4,7,8,12,False,True
219,1323620,HCP_220,0,78,898,1292,2249,2744,5485,263,451,29,35,43,86,44,73,140,60,94,157,18,21,30,1,2,3,3,4,8,False,False
220,6841828,HCP_221,0,91,1100,1776,3226,4738,9430,296,351,73,122,142,174,78,125,147,62,98,178,9,12,15,1,2,3,3,6,8,False,False
221,8317407,HCP_222,1,80,139,176,231,280,524,335,384,75,92,157,273,35,202,337,66,85,153,10,17,18,2,4,7,3,4,5,True,False
222,7991029,HCP_223,0,32,1100,1382,1791,3259,5267,158,260,67,81,107,132,62,139,185,74,126,208,8,11,21,1,2,4,4,5,10,False,False
223,7666733,HCP_224,1,80,528,688,870,1294,2569,221,412,42,76,105,205,65,94,159,65,130,228,9,11,16,1,2,3,4,8,16,False,True
224,5849346,HCP_225,0,76,1100,1297,2146,3872,4683,82,93,63,85,170,234,53,111,182,108,129,213,15,27,46,1,2,3,4,7,10,False,True
225,1354427,HCP_226,0,78,816,1606,1797,2887,3621,340,416,66,121,227,370,73,119,157,79,126,179,10,16,22,2,4,5,4,6,7,False,True
226,2409509,HCP_227,1,38,196,364,646,1253,1864,96,155,40,72,112,224,81,106,202,70,112,171,13,15,23,1,2,3,4,8,13,False,False
227,4759935,HCP_228,1,29,1100,1421,2680,3959,7795,129,144,46,48,75,128,62,108,125,73,98,108,9,12,14,1,2,3,3,4,6,False,False
228,3372012,HCP_229,0,42,994,1512,1516,2431,3252,241,328,41,49,94,172,76,91,174,107,164,256,10,17,29,1,2,4,4,5,9,True,False
229,9960021,HCP_230,0,60,457,589,1071,1078,1867,314,361,67,129,222,280,46,197,234,109,155,207,12,17,32,1,2,4,8,12,16,True,False
230,3067819,HCP_231,0,56,1100,1369,2499,3943,4895,15,26,34,64,124,158,70,211,309,89,138,255,15,22,32,1,2,4,3,5,10,True,False
231,4365307,HCP_232,1,80,1003,1805,3062,5406,6987,182,284,29,53,86,158,65,121,184,78,89,105,11,19,27,1,2,3,3,5,10,False,True
232,9267317,HCP_233,0,61,1063,1927,2537,3984,7808,134,262,48,60,86,163,54,98,115,145,168,262,14,21,29,2,4,8,3,5,6,True,False
233,7273298,HCP_234,0,42,409,690,789,832,1094,118,175,67,97,126,131,47,86,147,67,128,226,9,18,35,2,3,4,4,5,7,False,False
234,3010194,HCP_235,0,42,820,848,1124,1363,2465,106,139,74,100,158,161,65,238,250,70,73,76,14,16,21,2,3,6,3,4,5,True,False
235,1281134,HCP_236,0,89,343,610,1064,1794,1810,173,269,75,108,188,228,67,68,87,63,119,187,12,20,28,1,2,4,5,8,13,False,True
236,6213070,HCP_237,0,70,1100,1435,1707,2050,3832,124,221,65,77,119,205,79,102,171,121,231,264,10,20,36,2,4,5,4,6,9,False,False
237,7854900,HCP_238,0,74,1100,1731,2635,4919,7869,246,315,43,46,69,70,62,135,211,73,130,235,10,16,17,1,2,3,5,8,13,True,False
238,5730763,HCP_239,0,35,1100,1786,3023,4861,6178,257,396,33,62,63,87,46,113,164,77,113,136,8,14,15,2,4,7,6,7,9,False,False
239,1300766,HCP_240,0,88,1100,1509,1573,3007,3976,206,306,26,44,56,61,44,200,396,119,211,335,11,12,14,1,2,3,4,8,16,False,False
240,5510182,HCP_241,0,83,389,628,1092,1094,2118,170,314,36,57,58,66,69,189,212,77,117,232,11,14,24,2,3,6,4,5,8,False,True
241,4790921,HCP_242,0,70,1100,2194,2814,5127,5735,246,418,52,72,138,155,36,55,57,56,67,103,6,12,17,1,2,4,6,10,20,False,False
242,8027947,HCP_243,0,28,114,201,263,420,572,266,276,44,77,118,173,78,104,118,41,70,118,13,25,29,1,2,4,5,7,14,False,False
243,4376645,HCP_244,1,43,224,420,665,667,963,158,302,42,54,84,149,78,110,192,85,161,243,10,20,34,2,3,5,4,8,16,False,False
244,8461800,HCP_245,0,31,609,1161,2035,2236,3257,213,291,34,42,83,123,39,216,336,72,142,217,8,13,19,2,4,5,6,7,10,False,True
245,5656487,HCP_246,0,85,811,1014,1078,1702,2076,185,258,43,51,75,76,34,82,90,78,96,135,11,17,26,1,2,3,4,6,11,False,True
246,7649124,HCP_247,0,58,1005,1657,3084,4102,7067,336,453,28,54,69,77,59,166,283,143,206,254,14,23,32,1,2,4,4,7,13,False,True
247,6712234,HCP_248,0,89,922,1170,1542,2854,4087,98,194,74,92,172,261,47,149,284,112,213,346,9,18,28,2,3,4,5,9,11,False,False
248,3704859,HCP_249,0,34,1100,1184,1793,2167,2931,259,312,74,99,139,170,54,150,262,102,162,222,10,20,32,2,4,5,4,6,11,False,True
249,1632743,HCP_250,0,73,648,972,1239,2156,3120,294,533,28,46,67,77,68,60,118,80,106,150,10,20,25,2,3,6,3,6,7,True,False
250,1759782,HCP_251,0,67,974,985,1388,2606,3898,341,605,68,122,137,173,38,196,369,66,95,125,11,14,20,2,3,5,4,7,10,False,False
251,1732402,HCP_252,0,67,1100,1610,1705,2294,4422,160,304,29,35,66,103,35,153,282,102,121,241,8,9,14,2,3,6,3,6,8,False,False
252,8795837,HCP_253,0,75,623,1240,1259,2254,3603,302,493,73,74,99,137,78,154,157,102,121,172,13,14,25,2,3,6,4,8,15,False,True
253,2201343,HCP_254,0,73,794,1169,1743,2573,3793,332,616,36,56,101,137,75,264,440,60,106,191,15,26,32,1,2,4,8,11,12,False,False
254,8522656,HCP_255,0,54,1100,1621,1844,3683,5296,288,324,34,60,73,145,59,149,198,42,78,124,13,18,26,2,3,4,4,6,9,False,True
255,6512559,HCP_256,0,68,608,994,1347,1473,1684,54,108,75,146,278,355,55,142,174,87,116,156,8,9,10,1,2,4,4,6,7,False,True
256,6853378,HCP_257,0,28,576,876,894,1610,2252,228,442,40,63,75,105,42,107,160,85,118,147,13,19,35,1,2,4,4,7,12,False,True
257,9532255,HCP_258,0,72,881,1502,2321,2696,5388,142,175,42,57,95,100,37,108,167,101,184,270,9,13,21,2,4,6,4,8,16,False,True
258,2025253,HCP_259,1,37,1100,1780,2722,4944,6757,206,381,37,71,111,200,42,104,153,66,115,216,10,20,23,1,2,3,5,7,9,True,False
259,1948708,HCP_260,0,81,1100,1341,2225,3469,5919,199,367,47,92,133,216,47,66,125,106,136,236,9,15,26,1,2,4,4,6,8,False,True
260,8378241,HCP_261,0,78,962,1798,2776,5469,8611,32,42,54,74,128,242,43,67,72,60,69,79,10,20,31,1,2,3,3,5,6,False,True
261,9070598,HCP_262,0,89,381,712,1044,1186,2130,289,321,49,54,104,193,34,193,385,106,172,242,9,13,19,1,2,3,4,6,11,False,True
262,7652721,HCP_263,0,79,289,344,581,1002,1208,122,125,32,43,82,107,81,144,224,113,210,239,10,11,12,1,2,4,3,4,8,False,True
263,8541604,HCP_264,1,57,1100,1226,1417,2441,3016,31,36,54,81,121,157,72,108,170,126,149,206,8,12,14,1,2,4,3,4,7,False,True
264,1282341,HCP_265,0,92,1100,1986,3246,4826,6911,345,670,71,118,212,312,47,140,223,76,117,158,9,15,21,2,3,5,4,7,8,False,False
265,4486406,HCP_266,0,46,1100,1709,2505,4905,7037,94,112,24,28,44,53,81,265,415,129,206,301,11,18,29,1,2,4,3,5,7,False,True
266,3666345,HCP_267,1,87,1045,1512,2567,2930,5122,130,228,27,46,92,157,81,191,219,134,253,380,6,8,9,1,2,3,6,12,17,False,False
267,4820381,HCP_268,0,83,508,808,1547,2622,4510,233,413,31,42,66,86,80,69,82,74,103,202,9,15,26,1,2,3,5,8,16,False,True
268,1947150,HCP_269,0,84,261,435,803,1226,1513,265,271,61,122,123,198,64,59,76,61,68,104,13,20,40,1,2,3,5,6,8,False,False
269,2183751,HCP_270,0,49,536,1038,2042,2194,3556,39,48,66,113,176,250,67,107,197,76,119,208,11,17,26,2,4,8,5,9,14,False,False
270,7209487,HCP_271,0,74,1073,1779,2254,2746,5372,138,191,30,47,87,90,71,80,110,86,139,251,15,27,35,2,3,5,4,6,8,False,False
271,7014792,HCP_272,0,71,716,876,1604,1875,2594,224,243,70,124,235,370,72,84,156,76,129,133,9,16,27,1,2,4,4,7,9,False,False
272,4091853,HCP_273,0,81,514,963,1726,2272,2773,214,306,41,77,111,123,65,170,317,94,181,301,12,16,26,2,4,7,4,7,11,False,True
273,3233499,HCP_274,0,30,851,1473,2336,3757,4327,64,79,69,82,131,242,37,114,123,88,137,238,11,17,32,2,4,7,4,6,9,True,False
274,4767514,HCP_275,0,31,1090,1413,2523,3019,4297,215,241,64,109,168,310,78,184,197,110,148,238,6,12,13,2,3,5,6,9,16,False,False
275,6153919,HCP_276,0,91,478,653,1188,2295,2698,85,138,27,32,49,84,41,158,288,80,133,196,10,16,24,2,3,4,3,5,8,False,False
276,4389944,HCP_277,1,68,827,1630,2153,2468,3951,62,97,37,39,48,84,79,75,133,71,100,115,12,18,27,2,3,5,4,6,9,False,True
277,9386431,HCP_278,0,39,100,142,149,238,359,296,324,66,106,122,134,78,204,296,90,95,149,6,11,20,2,4,6,4,6,10,False,False
278,6765072,HCP_279,0,87,364,443,561,857,904,98,179,64,87,151,270,46,75,118,87,149,207,17,20,32,1,2,3,6,9,11,False,False
279,9585225,HCP_280,1,44,565,747,1475,2682,4974,226,278,54,100,102,130,50,109,168,101,160,281,8,16,28,2,4,7,4,7,8,False,True
280,3768302,HCP_281,0,58,824,1160,1712,2949,5292,93,152,66,87,135,184,48,133,142,100,146,202,10,17,32,2,3,4,3,6,11,False,False
281,9489958,HCP_282,1,47,1100,2041,2858,4742,9256,140,253,73,108,123,238,81,99,196,68,106,192,12,22,31,2,4,7,6,11,22,False,False
282,4960628,HCP_283,1,55,542,865,1365,2215,3893,198,305,37,65,94,178,34,105,150,116,219,395,17,26,46,1,2,3,5,8,10,False,False
283,3530402,HCP_284,1,91,1100,1278,1764,2854,5389,151,230,30,49,92,146,74,136,139,93,165,245,13,26,49,1,2,4,6,8,10,False,False
284,8330551,HCP_285,1,64,1100,1311,2347,3793,5752,321,436,30,37,53,58,50,143,192,135,142,154,19,27,45,1,2,3,4,7,14,False,True
285,8850099,HCP_286,0,70,289,359,602,1002,1152,207,245,72,106,131,210,42,136,230,71,137,198,9,17,20,2,3,5,5,10,14,False,False
286,6975751,HCP_287,0,77,1100,1460,2814,4464,5661,289,422,52,53,96,141,75,135,250,117,218,414,7,13,20,2,3,4,4,6,10,False,False
287,6964542,HCP_288,0,51,1028,1799,3308,5918,7517,272,310,61,81,134,193,73,100,187,92,116,145,20,23,31,2,3,6,4,5,6,True,False
288,3671425,HCP_289,0,46,1100,1934,3215,5886,11282,10,15,56,90,164,205,38,122,196,48,56,79,10,12,17,1,2,4,3,5,8,True,False
289,8988852,HCP_290,0,33,1100,1180,1554,2741,3985,70,94,40,50,81,116,67,190,327,36,55,102,9,17,28,1,2,3,6,10,15,False,False
290,4253124,HCP_291,0,41,1100,2084,2987,4682,8608,95,114,75,121,195,329,53,104,111,59,118,175,16,32,52,1,2,3,5,10,11,False,False
291,6550454,HCP_292,0,74,301,338,476,752,1207,297,412,46,49,63,74,81,104,175,133,207,269,10,17,25,2,4,5,5,10,15,False,False
292,5458580,HCP_293,1,44,1043,1112,1715,2818,4415,344,445,40,49,84,97,67,144,226,65,97,137,11,17,21,2,3,4,4,5,9,False,False
293,9675558,HCP_294,0,43,1100,1662,2447,3028,3796,134,157,48,52,95,144,69,93,161,118,232,233,16,27,39,1,2,4,3,4,5,False,True
294,3104558,HCP_295,1,29,327,359,676,754,1057,227,316,67,98,185,330,79,86,124,85,168,217,9,11,17,2,3,6,6,10,14,False,False
295,6404011,HCP_296,0,88,100,139,220,224,263,210,397,73,74,97,168,60,106,132,48,50,79,12,19,24,2,3,5,4,5,7,False,True
296,4371663,HCP_297,0,79,1100,1865,2952,3978,7042,240,470,38,50,75,141,71,76,90,48,53,69,10,20,30,1,2,3,3,5,9,True,False
297,4371894,HCP_298,0,62,1100,1287,2165,4182,4562,154,232,58,72,93,157,79,98,149,118,224,421,10,11,16,2,3,5,4,7,10,False,False
298,4789902,HCP_299,0,58,940,1377,2603,4294,6610,318,407,73,110,192,276,41,146,157,116,141,147,10,14,26,1,2,3,6,7,8,False,True
299,2622594,HCP_300,0,52,460,766,1454,2323,3614,114,195,32,51,94,169,66,140,186,63,86,99,17,33,64,2,3,6,3,4,8,False,True
300,4568578,HCP_301,0,78,1100,1336,2153,3409,3648,318,398,29,34,58,100,64,158,248,140,240,281,8,13,16,2,4,6,4,8,13,False,False
301,5879051,HCP_302,0,39,1100,1329,1918,3073,5415,196,372,35,66,115,128,77,173,177,54,102,158,16,25,42,1,2,4,6,11,16,True,False
302,1514948,HCP_303,0,75,143,229,334,431,846,241,481,61,67,103,177,47,68,130,77,111,156,10,12,13,1,2,4,3,6,7,False,False
303,5899570,HCP_304,0,90,1100,2103,2211,2457,4025,97,178,25,42,68,101,63,197,329,48,81,140,9,17,23,2,3,5,3,5,6,False,False
304,5784723,HCP_305,0,56,856,1100,1193,1792,3257,150,261,29,39,77,92,60,55,77,74,98,162,11,19,20,1,2,4,7,13,14,True,False
305,9107669,HCP_306,1,88,291,544,1019,1510,1720,193,302,64,110,196,336,54,71,139,62,104,130,13,18,29,1,2,3,4,8,16,False,False
306,8762672,HCP_307,0,64,244,275,461,486,619,257,416,54,92,170,315,46,76,148,109,213,252,13,25,44,1,2,4,4,6,12,False,True
307,5653935,HCP_308,1,54,1100,1682,3324,5130,5762,208,255,55,60,73,137,71,117,194,80,152,165,13,18,28,1,2,4,5,8,13,False,False
308,7181938,HCP_309,1,67,476,940,1614,1911,2797,187,235,71,77,113,120,74,170,321,55,91,118,8,9,13,1,2,3,5,8,12,False,True
309,5564100,HCP_310,0,37,1038,1136,1870,2136,3705,77,130,74,122,203,263,46,134,209,51,60,80,17,30,46,2,3,5,4,8,11,False,False
310,1869430,HCP_311,0,69,1100,1335,2643,4269,4284,45,76,24,35,60,90,79,116,176,88,146,148,11,22,42,1,2,4,5,10,12,False,False
311,2943481,HCP_312,0,32,1019,1645,2882,5024,8848,19,38,58,75,106,200,48,259,509,112,197,248,12,17,24,1,2,3,6,11,17,True,False
312,7718793,HCP_313,0,41,841,1061,1679,2739,5362,348,398,42,45,59,60,80,62,124,60,72,135,12,22,42,1,2,3,7,13,23,False,False
313,8821339,HCP_314,0,80,1023,1872,3303,6328,11690,294,583,42,48,76,93,55,146,226,89,133,157,15,30,47,2,3,5,3,4,6,False,True
314,9392161,HCP_315,1,40,427,777,1441,1538,3023,316,391,68,77,133,199,54,100,143,63,104,157,8,11,13,2,4,5,3,6,11,False,False
315,9855857,HCP_316,1,40,948,1317,2609,4542,5680,325,559,70,81,128,187,80,48,65,78,136,182,11,21,39,2,3,6,4,8,12,False,False
316,2098522,HCP_317,0,44,517,872,1282,1734,2851,18,24,66,127,172,192,73,96,106,132,196,327,11,19,26,1,2,4,4,7,11,False,True
317,6516536,HCP_318,0,60,451,562,920,1469,2525,123,126,41,82,100,185,38,139,240,72,124,217,10,17,24,2,4,6,5,7,10,False,False
318,9198179,HCP_319,0,66,735,841,1562,2932,2972,81,117,70,134,152,176,80,213,374,97,145,281,11,13,25,2,4,7,3,5,9,False,False
319,8342735,HCP_320,0,47,1100,1196,1270,1525,2789,335,497,38,69,118,149,66,92,125,68,93,119,10,17,28,1,2,3,4,6,8,False,False
320,1687875,HCP_321,0,32,1100,1567,3077,3917,6909,303,321,71,133,177,203,58,221,319,71,104,140,12,17,18,2,3,6,5,8,16,False,False
321,7578315,HCP_322,0,69,677,837,846,1470,2128,217,253,71,100,194,309,64,66,114,107,113,196,12,19,28,2,3,5,7,14,16,False,False
322,9076557,HCP_323,0,39,746,1388,1572,1680,1818,146,277,33,50,65,66,55,66,74,102,136,252,6,7,9,2,4,6,7,13,18,False,False
323,3398149,HCP_324,0,92,990,1769,2421,3286,5742,105,133,46,56,80,89,68,155,203,101,146,194,10,17,25,2,4,6,4,5,8,False,False
324,3782989,HCP_325,0,38,128,186,191,345,586,294,413,50,92,176,221,44,108,155,50,67,85,10,18,20,2,3,6,6,10,16,False,False
325,2285109,HCP_326,0,63,682,1359,2386,2659,3992,128,149,44,58,74,79,42,110,218,131,210,230,11,14,21,2,4,6,4,6,11,False,False
326,8818832,HCP_327,0,61,1100,2073,2157,3623,4183,321,575,71,89,139,189,77,129,222,84,104,136,14,27,36,2,3,6,5,8,14,False,False
327,2501657,HCP_328,1,86,276,299,516,904,981,208,384,33,65,115,185,75,177,350,97,104,116,10,11,16,1,2,4,3,6,10,False,True
328,9039936,HCP_329,0,64,570,1105,2089,3715,6115,59,115,59,72,111,207,49,64,108,63,76,126,8,15,25,2,3,4,5,7,13,False,False
329,6222434,HCP_330,0,65,634,709,1261,2324,4433,10,15,35,47,62,69,66,139,181,105,198,294,8,11,18,2,3,5,5,6,9,True,False
330,1624615,HCP_331,0,29,1100,1126,1493,2392,2412,22,27,27,30,46,83,51,127,250,79,115,186,10,12,24,2,4,8,6,9,15,False,True
331,4120161,HCP_332,0,55,942,1860,3576,6417,9721,338,458,23,36,45,73,43,81,131,66,126,213,11,12,23,1,2,3,8,10,19,False,False
332,3790246,HCP_333,1,71,1005,1489,1731,2027,2065,13,25,26,44,45,65,40,117,150,131,169,252,6,10,20,2,4,5,5,9,13,False,False
333,2355657,HCP_334,0,90,1100,1765,1814,3516,6763,170,227,51,95,182,351,67,127,152,44,55,90,11,22,44,2,4,6,4,8,11,False,True
334,1672067,HCP_335,0,90,380,614,949,1065,1657,120,121,67,131,154,170,55,97,147,58,83,162,11,14,19,1,2,3,4,5,8,False,True
335,8794819,HCP_336,0,77,509,614,1194,1318,2491,82,86,62,117,214,249,42,93,102,109,218,355,9,17,30,2,4,7,5,6,12,False,False
336,7703372,HCP_337,0,84,644,1217,2414,4505,7778,25,43,43,53,81,155,72,120,210,89,108,191,6,10,18,1,2,3,4,5,9,False,False
337,5405121,HCP_338,0,29,1094,1778,3432,5362,8856,259,335,72,128,208,299,56,85,118,84,109,216,8,11,12,1,2,3,4,6,12,True,False
338,4832251,HCP_339,0,50,167,250,329,350,624,329,357,62,85,108,209,45,222,319,81,152,300,12,19,30,1,2,3,4,6,12,False,True
339,6664922,HCP_340,0,83,209,327,637,1082,1776,43,70,40,59,64,123,37,137,259,80,155,244,8,15,22,2,4,7,4,7,9,False,False
340,9153910,HCP_341,0,59,1100,1537,1710,1899,2693,285,362,73,84,155,199,64,151,210,76,103,191,9,17,24,1,2,3,5,9,14,False,False
341,2154552,HCP_342,0,43,522,621,943,1282,2516,59,87,61,70,113,130,78,197,335,140,191,229,6,11,19,1,2,3,3,6,10,False,False
342,2247605,HCP_343,0,36,1100,1464,2896,3387,5246,35,64,33,64,84,147,41,230,364,55,94,101,8,16,22,2,4,6,4,8,10,False,False
343,7979198,HCP_344,0,65,1100,2079,2537,4783,9419,48,89,63,79,130,185,38,159,241,67,98,112,7,11,17,1,2,4,3,4,5,False,True
344,1401937,HCP_345,1,40,573,1061,2118,3904,5743,217,418,39,59,61,89,60,190,235,113,177,301,9,16,20,2,4,6,3,5,8,False,False
345,6271837,HCP_346,1,77,944,1357,2176,4322,4525,58,90,59,78,101,167,75,215,387,69,131,181,14,28,37,1,2,4,5,8,16,False,False
346,8378881,HCP_347,0,33,1100,1296,2545,3912,5114,256,313,61,120,231,257,66,118,166,106,183,200,16,31,62,2,4,5,3,5,6,False,True
347,2303297,HCP_348,1,83,1100,2065,2338,3718,6300,139,198,54,81,134,205,70,198,279,54,95,161,16,24,42,2,4,7,4,6,8,False,False
348,2796789,HCP_349,0,80,1028,1076,2133,2682,4335,269,373,41,45,64,104,58,53,103,60,74,95,7,13,21,1,2,4,4,6,9,False,False
349,8830228,HCP_350,1,34,1032,1387,1427,1708,2859,273,543,75,104,152,226,67,140,159,91,99,123,7,14,17,1,2,3,7,8,11,False,False
350,8200654,HCP_351,1,37,1045,1973,3625,6195,9609,217,234,46,66,91,126,39,143,172,87,117,138,13,20,35,1,2,3,6,9,15,False,False
351,6857500,HCP_352,0,70,516,657,946,1041,1653,315,496,48,92,162,180,50,124,171,122,135,246,18,30,33,2,4,5,4,7,13,False,False
352,7522631,HCP_353,0,85,191,221,256,495,597,167,193,74,84,120,179,46,138,264,58,96,116,13,22,34,2,4,8,4,5,8,True,False
